Response ID,Start Date,End Date,Response Type,IP Address,Finished,Distribution Channel,User Language,QYes_Consent,Q2_Age,Q3_EDU_STATUS,Q4_TV,Q4_CRTN,Q4_CMC,Q4_VGM,Q4_MOV,Q4_BKS,Q4_OTR,Q5_TV_RNK,Q5_CRTN_RNK,Q5_CMC_RNK,Q5_VGM_RNK,Q5_MOV_RNK,Q5_BKS_RNK,Q5_OTR_RNK,Q6_FRMT,Q6_EMOT,Q6_INTL,Q6_IMAG,Q6_NOST,Q6_ACSS,Q6_INTR,Q6_VARI,Q6_VISU,Q6_STRY,Q7_FAV_IP,,,,,,,,,,,,,,,,,,,,,,,,,,,,q8,,,,,,,,,q8,Q9_IP_AGE,Q9_IP-AGE_Yes,Q9_IP-AGE_2-5,Q9_IP-AGE_5+,Q9_IP-AGE_NOST,QYesNo_BUYER,QYesYes_BUY_CLTH,QYesYes_BUY_FIGS,QYesYes_BUY_VDGM,QYesYes_BUY_CMCS,QYesYes_BUY_HMDC,QYesYes_BUY_TOYS,QYesYes_BUY_TCGS,QYesYes_BUY_MKUP,QYesYes_BUY_NONE,QYes2_INFL_BUY,,,,,,,,,,,QYes3_PROM,,,QYes7_CLTR_INTV,QYes7_CLTR_ACTV,QYes7_CLTR_CSAL,QYes7_CLTR_NONE,QYes8_CLCT_COIN,QYes8_CLCT_ART,QYes8_CLCT_VNTG,QYes8_CLCT_TOYS,QYes8_CLCT_BOOK,QYes8_CLCT_SPRT,QYes8_CLCT_MUSK,QYes8_CLCT_TCGS,QYes8_CLCT_DVDS,QYes8_CLCT_DGTL,QYes8_CLCT_OTHR,QYes9_MOT_OTHR,QYes9_MOT_PEER,QYes9_MOT_SATIS,QYes9_MOT_CMPT,QYes9_MOT_HIST,QYes9_MOT_AEST,QYes9_MOT_SCAL,QYes9_MOT_PSON,QYes9_MOT_INVR,QYes9_MOT_NOST,Q20-WhereBuy-,,,,,,,,Q2Yes_FRQNT_Yes,Q2Yes_FRQNT_2,Q2Yes_FRQNT_3,Q22_VALUE-,Q22_VAL_RART,Q22_VAL_PRCE,Q22_VAL_EMOT,Q22_VAL_RSLE,Q22_VAL_RECO,Q22_VAL_RCGN,Q22_VAL_OTHR,Q23_STS-Q7_ACTV,Q23_STS-Q7_CSAL,Q23_STS-Q7_INCT,Q23_STS-Q7_NONE,Q24_SEE-AS-COLTR,Q25-GENDER,Q26_EMPLYMNT,Q27_STS_CVL,Q27_STS_HME,Q27_STS_PRNT,COLLECTOR
R_23frnSHsI5POyVj,45246.576Yes92Yes296,45246.57963,IP Address,Yes9Yes.95.53.252,Yes,anonymous,ES,Yes,25-34,Unknown,Yes,No,No,No,No,No,No,0,0,0,0,0,0,No,No,No,No,No,No,Yes,No,No,No,No, Suits                         ,(2010-2014), TV Series        ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Fairly recent (Released in the past Yes-5 years) ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,Unknown,"No, I have never engaged in collecting items.",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,Female, Unemployed ,Single,Alone,No,No
R_2tGvNoVVXgt6NHIz,45246.5779398Yes48,45246.58443287No4,IP Address,Yes56.34.4No.Yes88,Yes,anonymous,ES,Yes,35 - 44,Unknown,No,No,No,No,No,No,Yes,0,0,0,0,0,0,No,No,No,No,No,No,No,Yes,Yes,No,No, Instagram                     ,(2010-2014), Social Media     ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No, Moderately old (Released more than 5 years ago) ,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Slightly influence ,No,No,No,No,No,No,No,No,No,No,Yes,Occasionally - Once a month or a few times a year ,"No, I have never engaged in collecting items.",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,Female, Student ,Married ,Alone,No,No
R_3oAALvjKHeqVfVQ,45246.6229398Yes48,45246.62986YesYesYesYesYes,IP Address,Yes8Yes.235.9No.33,Yes,anonymous,ES,Yes,35 - 44,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,4,2,5,1,3,0,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No, Halo                          ,(2000-2004), Video Game       ,1,0,0,1,0,0,0,0,0,0,0,0,0,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes, Moderately old (Released more than 5 years ago) ,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Moderately influence ,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Rarely - Once a year or less ,"Yes, I have collected items in the past.",Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Rarely - Once a year or less ,Yes,No,No, Emotional connection to the item ,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Male,Employed full-time ,Married ,Alone,No,Yes
R_3OYes7nIfJvqWdQF7,45246.7975YesYes574Yes,45246.8No4Yes666667,IP Address,7No.Yes9Yes.3.Yes8No,Yes,anonymous,ES,Yes,25-34,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,5,1,4,2,3,0,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes, Sword Art Online              ,(2010-2014), Anime/Series     ,0,0,1,1,0,0,0,0,1,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes, Moderately old (Released more than 5 years ago) ,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Moderately influence ,No,No,No,No,No,No,No,No,No,No,Yes,Occasionally - Once a month or a few times a year ,"Yes, I collect items casually from time to time.",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Occasionally - Once a month or a few times a year ,No,Yes,No, Emotional connection to the item ,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Female,Prefer not to answer ,Married ,Familiar/shared,Yes,Yes
R_PzDevnpGMUhyNoqR,45247.566979Yes667,45247.5748Yes48Yes48,IP Address,Yes9No.84.YesYes6.243,Yes,anonymous,EN,Yes,25-34,Unknown,Yes,Yes,No,Yes,Yes,No,Yes,2,4,0,5,3,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No," Dark, the Netflix Serie       ",(2015-2019), TV Series        ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Fairly recent (Released in the past Yes-5 years) ,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Moderately influence ,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Occasionally - Once a month or a few times a year ,"Yes, I collect items casually from time to time.",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Occasionally - Once a month or a few times a year ,No,Yes,No, Rarity or uniqueness ,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Male,Employed full-time ,Single,Alone,No,Yes
R_Yesim3nSsUbuOXIYi,45247.562No37No37,45247.58No7No6NoYes85,IP Address,Yes9No.Yes45.234.Yes57,Yes,anonymous,EN,Yes,25-34,Unknown,Yes,No,No,No,No,Yes,No,1,0,0,0,0,2,No,No,Yes,No,Yes,No,No,No,Yes,No,No, The 48 Laws of Power          ,(1995-1999), Book             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No, Moderately old (Released more than 5 years ago) ,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Do not influence ,No,No,No,No,No,No,No,Yes,No,No,No,Rarely - Once a year or less ,"No, I have never engaged in collecting items.",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,Female,Employed full-time ,Single,Alone,No,No
R_YesHo9ic5S4YesUZmpf,45247.63No729Yes667,45247.6355787No37,IP Address,Yes8Yes.49.Yes4No.93,Yes,anonymous,ES,Yes,25-34,Unknown,No,No,No,No,Yes,Yes,No,0,0,0,0,0,0,No,No,Yes,No,Yes,No,No,No,No,Yes,No, Game of Thrones               ,(2010-2014), TV Series        ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Fairly recent (Released in the past Yes-5 years) ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,Unknown,"Yes, I collect items casually from time to time.",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,Occasionally - Once a month or a few times a year ,No,Yes,No, Rarity or uniqueness ,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Male,Employed full-time ,Single,Alone,No,Yes
R_O3aQOuS6SLukXnz,45247.643368No556,45247.64797,IP Address,Yes86.84.2Yes.87,Yes,anonymous,ES,Yes,25-34,Unknown,No,No,No,No,Yes,No,No,0,0,0,0,0,0,No,No,Yes,No,No,No,No,No,No,No,No, The Dreamers (Pelicula)       ,(2000-2004), Movie            ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No, Moderately old (Released more than 5 years ago) ,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,No,No,No,No,Unknown,"Yes, I have collected items in the past.",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Rarely - Once a year or less ,Yes,No,No, Emotional connection to the item ,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Male,Employed full-time ,Single,Parents,No,Yes
R_2YVxbm8AJ82NomYV,45247.6595486YesYesYes,45247.664386574Yes,IP Address,Yes99.7.Yes56.244,Yes,qr,EN,Yes,Yes8 - 24,Unknown,Yes,No,No,No,No,No,No,0,0,0,0,0,0,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No, It Ends with Us                ,(2015-2019), Book             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Fairly recent (Released in the past Yes-5 years) ,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Moderately influence ,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Rarely - Once a year or less ,"Yes, I have collected items in the past.",Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Rarely - Once a year or less ,Yes,No,No, Rarity or uniqueness ,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Female, Student ,Single,Alone,No,Yes
R_3h6zFuB85V6NHja,45247.8No4NoNo46296,45247.8No5Yes967593,IP Address,72.Yes36.98.Yes52,Yes,qr,EN,Yes,Yes8 - 24,Unknown,Yes,No,No,No,Yes,No,No,0,0,0,0,0,0,No,No,No,Yes,No,Yes,No,No,Yes,No,No, TV Show                       ,Null, TV Series        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Fairly recent (Released in the past Yes-5 years) ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,Unknown,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Occasionally - Once a month or a few times a year ,No,Yes,No, Price or affordability ,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Male, Student ,Single,Alone,No,No
R_s7NoTvsRrj8zmdmV,45247.887743No556,45247.89No68287No4,IP Address,Yes84.Yes48.77.Yes55,Yes,anonymous,EN,Yes,Yes8 - 24,Unknown,Yes,No,No,Yes,No,No,No,2,0,0,1,0,0,No,No,Yes,No,No,Yes,No,No,No,No,No, Friends                       ,(1990-1994), TV Series        ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No, Childhood favorite (I enjoyed it during my childhood) ,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Strongly influence ,Yes,No,No,No,No,No,No,No,No,No,No,Rarely - Once a year or less ,"Yes, I have collected items in the past.",Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Rarely - Once a year or less ,Yes,No,No, Emotional connection to the item ,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Male, Student ,Single,Alone,No,Yes
R_33NoULdfrufNOm2T,45248.5Yes69444444,45248.52NoNo462963,IP Address,Yes9Yes.YesNo8.Yes55.Yes23,Yes,anonymous,ES,Yes,35 - 44,Unknown,Yes,No,No,No,Yes,Yes,No,0,0,0,0,0,0,No,No,No,No,No,No,Yes,No,No,No,No, Gap the Series                ,(2020-2024), TV Series        ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Recent (Released in the past year) ,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Moderately influence ,No,Yes,No,No,No,No,Yes,No,No,No,No,Occasionally - Once a month or a few times a year ,"Yes, I have collected items in the past.",Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Occasionally - Once a month or a few times a year ,No,Yes,No, Price or affordability ,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Female, Unemployed ,Relationship,Familiar/shared,No,Yes
R_3je5O26vjCrWYnA,45248.57883YesNoYes85,45248.582NoNo23Yes48,IP Address,69.Yes57.Yes6No.65,Yes,anonymous,ES,Yes,35 - 44,Unknown,No,Yes,No,No,Yes,No,No,0,0,0,0,0,0,No,No,No,No,Yes,No,No,No,No,No,No, Attack on Titan               ,(2010-2014), Anime/Series     ,1,0,0,1,0,0,0,1,1,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Recent (Released in the past year) ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,Unknown,"No, I have never engaged in collecting items.",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,Male,Employed full-time ,Relationship,Familiar/shared,No,No
R_YesLCJYL3Ooo3sNU7,45248.58486YesYesYesYesYes,45248.5885648Yes48,IP Address,2No4.48.94.24,Yes,anonymous,EN,Yes,35 - 44,Unknown,Yes,Yes,No,No,Yes,No,No,2,1,0,0,3,0,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes, Attack of Titans               ,(2010-2014), Anime/Series     ,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes, Moderately old (Released more than 5 years ago) ,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Moderately influence ,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Occasionally - Once a month or a few times a year ,"Yes, I collect items casually from time to time.",No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Occasionally - Once a month or a few times a year ,No,Yes,No, Price or affordability ,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Male,Employed full-time ,Married ,Familiar/shared,No,Yes
R_bJCK3sKdyNoC5H2x,45248.95YesNoYes85Yes85,45248.95447,IP Address,Yes99.7.Yes57.Yes9,Yes,qr,EN,Yes,25-34,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,2,4,5,1,3,0,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No, Midnight Mass                  ,(2020-2024), TV Series        ,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Fairly recent (Released in the past Yes-5 years) ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,Unknown,"Yes, I collect items casually from time to time.",No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Occasionally - Once a month or a few times a year ,No,Yes,No, Rarity or uniqueness ,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Male,Employed full-time ,Single,Parents,No,Yes
R_YesNlwFPaAmuAmC7h,45249.585NoYesYes574Yes,45249.587Yes6435Yes9,IP Address,Yes42.Yes8Yes.2Yes6.2No5,Yes,anonymous,ES,Yes,35 - 44,Unknown,No,No,No,Yes,Yes,No,No,0,0,0,2,1,0,No,No,No,Yes,Yes,No,No,No,No,No,No, Back to the Future            ,(1980-1984), Movie            ,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes, Moderately old (Released more than 5 years ago) ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,Unknown,"Yes, I collect items casually from time to time.",No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Rarely - Once a year or less ,Yes,No,No, Price or affordability ,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Male,Employed full-time ,Married ,Familiar/shared,No,Yes
R_3qgOhWeD2SYXeMm,45249.7767Yes2963,45249.78458,IP Address,Yes9Yes.Yes56.247.Yes28,Yes,anonymous,ES,Yes,Yes8 - 24,Unknown,Yes,Yes,No,Yes,Yes,No,No,4,2,0,3,1,0,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No, The Office                    ,(2000-2004), TV Series        ,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No, Moderately old (Released more than 5 years ago) ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,No,No,No,No,Unknown,"Yes, I have collected items in the past.",Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Rarely - Once a year or less ,Yes,No,No, Rarity or uniqueness ,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Male,Employed full-time ,Single,Alone,No,Yes
R_YesJOCWuAoRUptoR9,45249.7969No97222,45249.79876Yes574Yes,IP Address,Yes8Yes.58.39.4Yes,Yes,anonymous,ES,Yes,Yes8 - 24,Unknown,No,No,No,Yes,No,No,No,0,0,0,0,0,0,No,No,No,No,No,Yes,No,Yes,No,No,No, Super Mario 64                ,(1995-1999), Video Game       ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No, Childhood favorite (I enjoyed it during my childhood) ,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,Unknown,"Yes, I have collected items in the past.",Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Rarely - Once a year or less ,Yes,No,No, Price or affordability ,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Female, Student ,Single,Alone,No,Yes
R_BQdbkItXzAObByF,45249.7973Yes48Yes48,45249.7996Yes8No556,IP Address,Yes8Yes.52.67.Yes94,Yes,anonymous,ES,Yes,Yes8 - 24,Unknown,No,No,No,No,Yes,No,No,0,0,0,0,0,0,No,No,Yes,No,No,No,No,No,No,No,No, Stranger Things               ,(2015-2019), TV Series        ,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Fairly recent (Released in the past Yes-5 years) ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,Unknown,"No, I have never engaged in collecting items.",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,Female, Student ,Single,Parents,No,No
R_p5Cv4EYes9ZJBgqBP,45249.8No4375,45249.8No6956NoYes85,IP Address,Yes8Yes.Yes33.Yes85.Yes52,Yes,anonymous,ES,Yes,Yes8 - 24,Unknown,No,No,No,Yes,Yes,No,No,0,0,0,2,1,0,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes, Hereditary                    ,(2020-2024), Movie            ,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Fairly recent (Released in the past Yes-5 years) ,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Strongly influence ,No,No,No,No,No,No,No,Yes,No,No,No,Very frequently - Multiple times a month ,"No, I have never engaged in collecting items.",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,Male, Student ,Single,Alone,No,No
R_3nVDGwvFridIUdJ,45249.8No4386574Yes,45249.8No9236YesYesYesYes,IP Address,7No.Yes9Yes.3.Yes8No,Yes,anonymous,EN,Yes,25-34,Unknown,Yes,Yes,No,Yes,Yes,No,No,3,2,0,1,4,0,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No, Final Fantasy XV Royal Edition,(2015-2019), Video Game       ,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes, Moderately old (Released more than 5 years ago) ,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Moderately influence ,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Occasionally - Once a month or a few times a year ,"Yes, I collect items casually from time to time.",No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Occasionally - Once a month or a few times a year ,No,Yes,No, Price or affordability ,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Male,Employed full-time ,Married ,Familiar/shared,Yes,Yes
R_YesowiiFGhV8Z3neF,45249.8Yes26Yes574No7,45249.8Yes567Yes2963,IP Address,Yes9No.9.245.Yes3No,Yes,anonymous,ES,Yes,Yes8 - 24,Unknown,Yes,Yes,No,No,Yes,Yes,No,2,1,0,0,3,4,No,Yes,No,No,No,No,No,No,Yes,Yes,No, Alice in Borderland            ,(2020-2024), TV Series        ,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Fairly recent (Released in the past Yes-5 years) ,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Strongly influence ,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Occasionally - Once a month or a few times a year ,"Yes, I collect items casually from time to time.",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Occasionally - Once a month or a few times a year ,No,Yes,No, Emotional connection to the item ,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Female, Student ,Single,Alone,No,Yes
R_YesLFI5QaDkM7hQov,4525No.35376Yes574Yes,4525No.358993No556,IP Address,Yes9Yes.95.24.Yes5,Yes,anonymous,ES,Yes,Yes8 - 24,Unknown,No,Yes,No,Yes,Yes,Yes,No,0,2,0,3,1,4,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No, Fullmetal Alchemist           ,(2005-2009), Anime/Series     ,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes, Moderately old (Released more than 5 years ago) ,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Moderately influence ,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Occasionally - Once a month or a few times a year ,"No, I have never engaged in collecting items.",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,Male,Employed full-time ,Single,Parents,No,No
R_YeshGOrbPbVxlEZJF,4525No.4NoYes85Yes85Yes8,4525No.4No54398Yes48,IP Address,Yes9Yes.YesNo8.Yes55.Yes23,Yes,anonymous,ES,Yes,35 - 44,Unknown,Yes,No,No,No,Yes,No,No,0,0,0,0,0,0,No,No,Yes,No,Yes,No,No,No,No,Yes,No, Gap the Series                ,(2020-2024), TV Series        ,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Fairly recent (Released in the past Yes-5 years) ,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Moderately influence ,No,No,No,No,No,No,No,Yes,No,No,Yes,Occasionally - Once a month or a few times a year ,"Yes, I have collected items in the past.",Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Occasionally - Once a month or a few times a year ,No,Yes,No, Price or affordability ,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Female, Unemployed ,Relationship,Familiar/shared,No,Yes
